CHIEFDOM,SECTION,LOCALITY
Bure Kasseh Maconteh,Kagbanthama,Kagbanthama 
Bure Kasseh Maconteh,Kagbanthama,Gbomstrait
Bure Kasseh Maconteh,Kagbanthama,Ro-Wullah
Bure Kasseh Maconteh,Kagbanthama,Ro-Maron
Bure Kasseh Maconteh,Kagbanthama,Ro-Frana
Bure Kasseh Maconteh,Kagbanthama,Komrabai
Bure Kasseh Maconteh,Kagbanthama,Ro-Fothareh
Bure Kasseh Maconteh,Romeni,Petifu Tolon
Bure Kasseh Maconteh,Romeni,Roktolon
Bure Kasseh Maconteh,Romeni,Romeni
Bure Kasseh Maconteh,Romeni,Makonda
Bure Kasseh Maconteh,Romeni,Laminaya
Bure Kasseh Maconteh,Romeni,Rotimbo
Bure Kasseh Maconteh,Romeni,Matinga
Bure Kasseh Maconteh,Romeni,Rothongbai
Bure Kasseh Maconteh,Romeni,Rokon
Bure Kasseh Maconteh,Rotifunk,Lungi
Bure Kasseh Maconteh,Rotifunk,Rogbalan
Bure Kasseh Maconteh,Rotifunk,Makobba
Bure Kasseh Maconteh,Rotifunk,Mayisneh
Bure Kasseh Maconteh,Rotifunk,Rotifunk
Bure Kasseh Maconteh,Rotifunk,Makel
Bure Kasseh Maconteh,Rotifunk,Maforay
Bure Kasseh Maconteh,Rotifunk,Mahera
Bure Kasseh Maconteh,Rotifunk,Tassor
Bure Kasseh Maconteh,Rotifunk,Ro-Woreh
Bure Kasseh Maconteh,Rotifunk,Gbomsul
Bure Kasseh Maconteh,Rotifunk,Rogbithor
Bure Kasseh Maconteh,Rotifunk,Madee
Bure Kasseh Maconteh,Rotifunk,Rothain
Bure Kasseh Maconteh,Rotifunk,Mamboi
Bure Kasseh Maconteh,Rotifunk,Mabureh
Bure Kasseh Maconteh,Rotifunk,Masimba
Bure Kasseh Maconteh,Barmoi,Mabanta
Bure Kasseh Maconteh,Barmoi,Mataeti
Bure Kasseh Maconteh,Barmoi,Barmoi
Bure Kasseh Maconteh,Barmoi,Ro-Tawa
Bure Kasseh Maconteh,Barmoi,Gbonkor
Bure Kasseh Maconteh,Barmoi,Mataray
Bure Kasseh Maconteh,Kaiyeabor,Foredugu
Bure Kasseh Maconteh,Kaiyeabor,Gbonkormakent
Bure Kasseh Maconteh,Kaiyeabor,Rolal Thameso
Bure Kasseh Maconteh,Kaiyeabor,Mashaka
Bure Kasseh Maconteh,Kaiyeabor,Ro-Koya
Bure Kasseh Maconteh,Kaiyeabor,Mabin
Bure Kasseh Maconteh,Kaiyeabor,Malal Conteh
Bure Kasseh Maconteh,Kaiyeabor,Ro Karma
Bure Kasseh Maconteh,Kaiyeabor,Magberen
Bure Kasseh Maconteh,Kaiyeabor,Robat
Bure Kasseh Maconteh,Kaiyeabor,Kaiyeabor
Bure Kasseh Maconteh,Mabombo,Makobba
Bure Kasseh Maconteh,Mabombo,Rolal
Bure Kasseh Maconteh,Mabombo,Mamankie
Bure Kasseh Maconteh,Mabombo,Royanah
Bure Kasseh Maconteh,Mabombo,Mashtia
Bure Kasseh Maconteh,Mabombo,Kiampidi
Bure Kasseh Maconteh,Mabombo,Masonnie
Bure Kasseh Maconteh,Mabombo,Rokmalal
Bure Kasseh Maconteh,Mabombo,Mabombo
Bure Kasseh Maconteh,Mabombo,Malakuray
Bure Kasseh Maconteh,Mabombo,Madeh
Bure Kasseh Maconteh,Mabombo,Making
Bure Kasseh Maconteh,Mabombo,Ro-Sarr
Bure Kasseh Maconteh,Minthormore,Ro-gbesseh
Bure Kasseh Maconteh,Minthormore,Ro-Kerima
Bure Kasseh Maconteh,Minthormore,Kholipha
Bure Kasseh Maconteh,Minthormore,Ro-Sellah
Bure Kasseh Maconteh,Minthormore,Maranka
Bure Kasseh Maconteh,Minthormore,Minthormore
Bure Kasseh Maconteh,Minthormore,Ro-yeankeh
Bure Kasseh Maconteh,Minthormore,Makumaray
Bure Kasseh Maconteh,Minthormore,Makamlah
Bure Kasseh Maconteh,Minthormore,Ro-Mankneh
Bure Kasseh Maconteh,Minthormore,Ro-Gbaray
Bure Kasseh Maconteh,Minthormore,Makasie
Bure Kasseh Maconteh,Kambia Morie,Makotha
Bure Kasseh Maconteh,Kambia Morie,Magbaft
Bure Kasseh Maconteh,Kambia Morie,Kareneh
Bure Kasseh Maconteh,Kambia Morie,Kamabia Morie 
Bure Kasseh Maconteh,Rogbia,Rokon
Bure Kasseh Maconteh,Rogbia,Kagbagbra
Bure Kasseh Maconteh,Rogbia,Makarbth
Bure Kasseh Maconteh,Rogbia,Ro-Sarian
Bure Kasseh Maconteh,Rogbia,Rogbla
Bure Kasseh Maconteh,Rogbia,Makama
Bure Kasseh Maconteh,Rogbia,Rothun
Bure Kasseh Maconteh,Rogbia,Bankro
Bure Kasseh Maconteh,Rogbia,Massesh
Bure Kasseh Maconteh,Mamanka,Bureh
Bure Kasseh Maconteh,Mamanka,Mamanka
Bure Kasseh Maconteh,Mamanka,Manata
Bure Kasseh Maconteh,Marenka,Ro-Kukuna
Bure Kasseh Maconteh,Marenka,Gbonkor-Makal
Bure Kasseh Maconteh,Marenka,Rogbla
Bure Kasseh Maconteh,Marenka,Magbanty
Bure Kasseh Maconteh,Marenka,Ro-yanka
Bure Kasseh Maconteh,Marenka,Ro-Madina
Bure Kasseh Maconteh,Marenka,Ro-Konike
Bure Kasseh Maconteh,Marenka,Ro-Mapah
Bure Kasseh Maconteh,Marenka,Rokthenti
Bure Kasseh Maconteh,Marenka,Ro-Maro
Bure Kasseh Maconteh,Marenka,Petifu-Mareth
Bure Kasseh Maconteh,Marenka,Ro-Kawhengna
Bure Kasseh Maconteh,Marenka,Ro-Magbado
Bure Kasseh Maconteh,Marenka,Marenka
Bure Kasseh Maconteh,Marenka,Ro-Kama
Bure Kasseh Maconteh,Marenka,Ro-Magbema
Bure Kasseh Maconteh,Yali Sanda,Youkro
Bure Kasseh Maconteh,Yali Sanda,Yali Sand
Bure Kasseh Maconteh,Yali Sanda,Ropulun
Bure Kasseh Maconteh,Yali Sanda,Masaimbo
Bure Kasseh Maconteh,Yali Sanda,Mayama
Bure Kasseh Maconteh,Makana,Simbeck
Bure Kasseh Maconteh,Makana,Banthoro I
Bure Kasseh Maconteh,Makana,Masimra
Bure Kasseh Maconteh,Makana,Makana
Bure Kasseh Maconteh,Makana,Mayoisor
Bure Kasseh Maconteh,Makana,Making I
Bure Kasseh Maconteh,Konta Ferry,Konta I
Bure Kasseh Maconteh,Kalangba,Rosint - Sengbe
Bure Kasseh Maconteh,Kalangba,Mataeti
Bure Kasseh Maconteh,Kalangba,Konta-Wosie
Bure Kasseh Maconteh,Kalangba,Malal Mange
Bure Kasseh Maconteh,Kalangba,Rogbap
Bure Kasseh Maconteh,Kalangba,Mafalah
Bure Kasseh Maconteh,Kalangba,Ro-Worreh
Bure Kasseh Maconteh,Kalangba,Kalangba
Bure Kasseh Maconteh,Kalangba,Yalenathema
Bure Kasseh Maconteh,Kalangba,Magbotha
Bure Kasseh Maconteh,Kalangba,MatfalahThasain
Bure Kasseh Maconteh,Kalangba,Kanthabana
Bure Kasseh Maconteh,Mange,Makalie
Bure Kasseh Maconteh,Mange,Kafap
Bure Kasseh Maconteh,Mange,Bongloh Ferry
Bure Kasseh Maconteh,Mange,Mange Morie 
Buya Romende,Worreh Mapoteh,Mamuntheneh
Buya Romende,Worreh Mapoteh,Maloko
Buya Romende,Worreh Mapoteh,Worreh Mapoteh
Buya Romende,Worreh Mapoteh,Masanasi
Buya Romende,Worreh Mapoteh,Makonday
Buya Romende,Worreh Mapoteh,Makuth
Buya Romende,Manum Gbu,Makarankay
Buya Romende,Manum Gbu,Makonko
Buya Romende,Manum Gbu,Maribo
Buya Romende,Manum Gbu,Makapr
Buya Romende,Manum Gbu,Gburahun (Rotifunk)
Buya Romende,Manum Gbu,Manungbu
Buya Romende,Manum Gbu,Masamboi
Buya Romende,Manum Gbu,Kamba Loko
Buya Romende,Manum Gbu,Ropote
Buya Romende,Manum Gbu,Pepel
Buya Romende,Manum Gbu,Mafurikuna
Buya Romende,Manum Gbu,Worreh Yasama
Buya Romende,Mabureh Buya,Makola
Buya Romende,Mabureh Buya,Royema
Buya Romende,Mabureh Buya,Roktenti
Buya Romende,Mabureh Buya,Mamari
Buya Romende,Mabureh Buya,Bunkeli
Buya Romende,Mabureh Buya,Maronko
Buya Romende,Mabureh Buya,Mafuri-Bala
Buya Romende,Rosint,Mabantha
Buya Romende,Rosint,Robumbe
Buya Romende,Rosint,Mankne
Buya Romende,Rosint,Karineh
Buya Romende,Rosint,Kalangba
Buya Romende,Rosint,Komrabai
Buya Romende,Rosint,Dobuya
Buya Romende,Rosint,Rosint
Buya Romende,Rosint,Masamu
Buya Romende,Rosint,Romacca I
Buya Romende,Rosint,Magbana
Buya Romende,Rosint,Rogbaidema
Buya Romende,Magbemgbeh,Tiama
Buya Romende,Magbemgbeh,Makankwi
Buya Romende,Magbemgbeh,Masine
Buya Romende,Magbemgbeh,Fransa
Buya Romende,Magbemgbeh,Makapr
Buya Romende,Magbemgbeh,Makonimo-Robia
Buya Romende,Magbemgbeh,Petifu
Buya Romende,Magbemgbeh,Rogbaneh
Buya Romende,Kamasondo,Kolifa
Buya Romende,Kamasondo,Ropolon
Buya Romende,Kamasondo,Mafinta
Buya Romende,Kamasondo,Wula
Buya Romende,Kamasondo,Petifu-Mapan
Buya Romende,Kamasondo,Kamasundu
Buya Romende,Kamasondo,Malal
Buya Romende,Kamasondo,Masonko
Buya Romende,Kamasondo,Masemabe
Buya Romende,Kamasondo,Masema
Buya Romende,Gbaran Kamba,Mabasi
Buya Romende,Gbaran Kamba,Worreh Jidda
Buya Romende,Gbaran Kamba,Worreh Matham
Buya Romende,Gbaran Kamba,Wari-Bana
Buya Romende,Gbaran Kamba,Machama
Buya Romende,Gbaran Kamba,Worreh Makosa
Buya Romende,Gbaran Kamba,Matoko
Buya Romende,Gbaran Kamba,Makundi
